customer_id,customer_name,email,phone,age,generation,postcode,postcode_area,distance_from_harrods_km,segment,customer_type,nationality,expected_annual_visits,registration_date,estimated_income,loyalty_member,preferred_contact_method,marketing_opt_in,last_campaign_response,customer_notes,clv,days_since_purchase
CUST-000122,Catherine S. Jennings,catherine.jennings@gmail.com,+44 46 5911 8933,54,Gen X,E14 3DD,E14,8.2,Regular,Local,UK,2,2025-04-13,66686.0,Bronze,Phone,False,Opened,,51953.4,130.0
CUST-000123,Stewart  Gray,stewart.gray@yahoo.co.uk,+44 41 8055 3230,32,Millennial,W6 7GG,W6,5.2,Regular,Local,UK,1,2025-12-12,25013.0,Silver,Phone,False,,,30956.47,93.0
CUST-000124,Aimee  Ellis,aimee.ellis@yahoo.co.uk,+44 32 9939 3947,28,Millennial,SW3 7QE,SW3,0.8,At Risk,Local,UK,8,2025-12-10,103032.0,Gold,SMS,True,Ignored,,154812.59,67.0
CUST-000125,Sarah  Browne,sarah.browne@outlook.com,+44 65 7932 7176,26,Gen Z,SW5 5GX,SW5,3.2,Regular,Local,UK,3,2025-12-19,53442.0,,SMS,False,Ignored,VIP concierge requested,7743.99,269.0
CUST-000126,Vanessa Z. Pearce,vanessa.pearce@hotmail.co.uk,+44 61 7547 6432,37,Millennial,SW5 1KA,SW5,3.2,Regular,Local,UK,3,2025-04-01,81268.0,Standard,,True,Opened,,11639.99,177.0
CUST-000127,Edward N. Storey,edward.storey@yahoo.co.uk,+44 78 2406 2901,48,Gen X,E14 1MO,E14,8.2,Regular,Local,UK,2,2025-05-02,64491.0,Silver,Post,True,Ignored,,27033.42,82.0
CUST-000128,William T. Brooks,william728@gmail.com,+44 26 3692 4996,62,Boomer,SW7 2YR,SW7,1.5,High Potential,Local,UK,6,2024-07-09,95167.0,Silver,SMS,True,Opened,,20015.88,61.0
CUST-000129,Martyn N. Begum,martyn.begum@outlook.com,+44 65 4519 4371,24,Gen Z,SW3 8NC,SW3,0.8,High Potential,Local,UK,8,2025-11-17,116665.0,Gold,Phone,True,Ignored,Anniversary reminder set,18293.19,7.0
CUST-000130,Henry E. Smith,henry.smith@btinternet.com,+44 65 5873 2388,47,Gen X,SW7 8YE,SW7,1.5,At Risk,Local,UK,6,2025-06-07,49437.0,Bronze,,True,Opened,,66051.23,1.0
CUST-000131,Henry P. Scott,henry.scott@btinternet.com,+44 31 3733 9022,47,Gen X,SW6 9EN,SW6,4.8,Regular,Local,UK,2,2024-05-19,56960.0,Silver,SMS,False,Unsubscribed,,30256.62,94.0
CUST-000132,Rosemary F. Ward,rosemary.ward@hotmail.co.uk,+44 51 3740 2354,35,Millennial,W6 8IH,W6,5.2,High Potential,Local,UK,1,2025-04-13,60946.0,Silver,Post,False,,,36592.04,23.0
CUST-000133,William U. Thorpe,william.thorpe@btinternet.com,+44 43 9880 1681,44,Gen X,SW1 5CL,SW1,1.2,Regular,Local,UK,7,2024-02-03,94046.0,Standard,SMS,True,,,57983.49,35.0
CUST-000134,Margaret F. Young,margaret.young@btinternet.com,+44 64 6744 8015,43,Gen X,SW1 4NB,SW1,1.2,Regular,Local,UK,7,2024-11-27,86870.0,Silver,Phone,False,Opened,Anniversary reminder set,82036.55,60.0
CUST-000135,Georgina W. Bailey,georgina.bailey@hotmail.co.uk,+44 46 1971 5543,31,Millennial,SW3 2WS,SW3,0.8,High Potential,Local,UK,8,2025-05-16,102315.0,Silver,Phone,False,Unsubscribed,,50421.91,192.0
CUST-000136,Edward A. Spencer,edward.spencer@gmail.com,+44 64 7046 8449,69,Boomer,SW1 2OA,SW1,1.2,At Risk,Local,UK,7,2024-03-05,83209.0,Bronze,Email,False,Ignored,,115802.09000000001,71.0
CUST-000137,Leanne  Martin,leanne.martin@gmail.com,+44 56 3139 8951,35,Millennial,SW3 6BZ,SW3,0.8,Regular,Local,UK,8,2024-06-10,86614.0,Gold,,False,,,187672.63999999998,67.0
CUST-000138,James E. Johnson,james.johnson@yahoo.co.uk,+44 37 2529 6905,43,Gen X,SW3 5GR,SW3,0.8,VIP,Local,UK,24,2025-03-15,79471.0,Bronze,Phone,False,Opened,,139163.25,-1.0
CUST-000139,Elizabeth O. Bailey,elizabeth.bailey@btinternet.com,+44 20 6629 2975,68,Boomer,SW3 4CO,SW3,0.8,Regular,Local,UK,8,2024-04-14,95528.0,Standard,SMS,False,,,226455.98,70.0
CUST-000140,Carol K. Marsh,carol.marsh@yahoo.co.uk,+44 24 9691 1138,36,Millennial,SW3 3UN,SW3,0.8,Regular,Local,UK,8,2024-08-10,98209.0,Silver,Phone,True,Unsubscribed,,238805.78999999998,90.0
CUST-000141,Charlie  Saunders,charlie.saunders@hotmail.co.uk,+44 28 5059 5537,34,Millennial,SE1 6YR,SE1,5.5,At Risk,Local,UK,1,2024-07-29,41685.0,Silver,Post,True,Ignored,,23205.35,64.0
CUST-000142,Reece  Leach,reece.leach@yahoo.co.uk,+44 51 2163 9655,29,Millennial,SW10 4HQ,SW10,3.8,Regular,Local,UK,2,2025-04-27,39362.0,Gold,Post,False,Opened,VIP concierge requested,5597.72,214.0
CUST-000143,Margaret P. Foster,margaret62@btinternet.com,+44 52 7806 7939,73,Boomer,SW7 7IP,SW7,1.5,VIP,Local,UK,18,2024-07-27,77339.0,Gold,Phone,False,,Prefers morning appointments,183698.94999999998,15.0
CUST-000144,James R. Simpson,james.simpson@yahoo.co.uk,+44 74 4909 1948,55,Gen X,SW7 2NT,SW7,1.5,Regular,Local,UK,6,2025-11-04,67180.0,Standard,,True,,,129337.35,29.0
CUST-000145,Nicholas  Jarvis,nicholas509@outlook.com,+44 66 5247 3735,24,Gen Z,SE1 6OD,SE1,5.5,Regular,Local,UK,1,2025-03-15,46192.0,Bronze,Email,True,,,16388.34,1.0
CUST-000146,Marilyn  Richardson,marilyn.richardson@outlook.com,+44 51 3734 7024,25,Gen Z,SW7 8IK,SW7,1.5,VIP,Local,UK,18,2024-01-13,85051.0,Gold,Email,True,,,73144.26,21.0
CUST-000147,Rosemary F. Freeman,rosemary.freeman@gmail.com,+44 67 7870 4678,37,Millennial,SW1 1RI,SW1,1.2,Regular,Local,UK,7,2025-05-29,71776.0,Standard,Post,True,Clicked,,62126.99,16.0
CUST-000148,Victoria  Lewis,victoria.lewis@btinternet.com,+44 69 6090 6362,47,Gen X,SW3 2MW,SW3,0.8,VIP,Local,UK,24,2025-04-20,108658.0,Standard,,False,Opened,,139702.19,10.0
CUST-000149,Maria  Bell,maria.bell@gmail.com,+44 20 7718 1391,25,Gen Z,SW5 9GT,SW5,3.2,Regular,Local,UK,3,2024-11-10,57950.0,Bronze,Email,True,Unsubscribed,,25154.5,36.0
CUST-000150,Laura Q. Smith,laura.smith@yahoo.co.uk,,39,Millennial,W8 3LG,W8,2.0,Regular,Local,UK,5,2025-10-14,101730.0,Standard,Post,True,Opened,,30251.57,207.0
CUST-000151,Amanda A. Dodd,amanda.dodd@yahoo.co.uk,+44 40 7438 6345,34,Millennial,SW3 3KJ,SW3,0.8,VIP,Local,UK,24,2024-06-17,74258.0,Bronze,Phone,True,,,183823.28,46.0
CUST-000152,Holly Y. Smith,holly.smith@icloud.com,+44 74 2964 2481,19,Gen Z,SW5 4CW,SW5,3.2,Regular,Local,UK,3,2025-12-29,66444.0,Bronze,Email,False,,,29417.93,91.0
CUST-000153,Lynda L. Walker,lynda.walker@hotmail.co.uk,+44 48 5093 2551,37,Millennial,SW3 3IC,SW3,0.8,High Potential,Local,UK,8,2025-02-14,87693.0,Silver,Email,True,,,72876.19,66.0
CUST-000154,Edward G. Clayton,edward.clayton@yahoo.co.uk,,45,Gen X,SW3 2ED,SW3,0.8,Regular,Local,UK,8,2025-04-17,82535.0,Standard,Email,False,,,130058.97,5.0
CUST-000155,Gregory F. Harris,gregory.harris@hotmail.co.uk,+44 42 4517 4066,42,Millennial,SW7 1UV,SW7,1.5,At Risk,Local,UK,6,2025-02-25,68386.0,Standard,Email,True,Unsubscribed,Referred by friend,41881.2,75.0
CUST-000156,Dean L. Thomson,dean.thomson@gmail.com,+44 54 1319 7266,38,Millennial,SW11 9XT,SW11,5.0,VIP,Local,UK,5,2024-01-27,60103.0,Bronze,SMS,False,Opened,,4476.8,22.0
CUST-000157,Anne E. Thomas,anne.thomas@gmail.com,+44 62 4951 5366,51,Gen X,SW1 4VH,SW1,1.2,High Potential,Local,UK,7,2024-06-29,91112.0,Gold,Phone,False,Opened,,60337.47,12.0
CUST-000158,George E. Anderson,george718@yahoo.co.uk,+44 56 4084 9064,56,Gen X,W8 6ZC,W8,2.0,Regular,Local,UK,5,2025-05-04,66573.0,Silver,Email,True,,,48228.54,102.0
CUST-000159,Victoria  Shaw,victoria.shaw@gmail.com,+44 65 3320 2817,48,Gen X,SW3 6VN,SW3,0.8,Regular,Local,UK,8,2024-11-05,53885.0,Bronze,Post,False,Ignored,,175680.53,6.0
CUST-000160,Amelia  Anderson,amelia.anderson@icloud.com,+44 55 6846 4657,26,Gen Z,SW1 8DY,SW1,1.2,High Potential,Local,UK,7,2025-08-04,99966.0,Silver,Post,True,Unsubscribed,,56766.77,26.0
CUST-000161,Henry F. Todd,henry.todd@yahoo.co.uk,+44 35 6682 6234,78,Boomer,W1 8WG,W1,2.5,High Potential,Local,UK,4,2025-12-10,50834.0,Gold,Post,False,,,192915.23,151.0
CUST-000162,Sharon C. Poole,sharon449@gmail.com,+44 51 7204 6754,37,Millennial,SW3 7NL,SW3,0.8,Regular,Local,UK,8,2024-10-28,106403.0,Gold,Phone,True,Clicked,,45421.03,7.0
CUST-000163,Jeffrey K. Henry,jeffrey.henry@yahoo.co.uk,,27,Millennial,SW5 7NR,SW5,3.2,Regular,Local,UK,3,2025-09-13,94507.0,Gold,SMS,False,Opened,Prefers morning appointments,122099.88,1.0
CUST-000164,Charlotte B. Parry,charlotte.parry@btinternet.com,+44 36 5612 5872,51,Gen X,SW7 9DU,SW7,1.5,VIP,Local,UK,18,2024-03-30,78954.0,Gold,SMS,False,,,128029.57,291.0
CUST-000165,Holly V. Watkins,holly.watkins@gmail.com,+44 25 8758 2892,40,Millennial,SW10 4FB,SW10,3.8,At Risk,Local,UK,2,2025-01-25,38940.0,Standard,Post,False,,,13074.1,91.0
CUST-000166,Alison H. Davey,alison.davey@yahoo.co.uk,+44 64 2584 2404,37,Millennial,W6 5PL,W6,5.2,Regular,Local,UK,1,2025-07-02,46664.0,Standard,Phone,False,Unsubscribed,,13888.720000000001,342.0
CUST-000167,Henry  Greenwood,henry.greenwood@gmail.com,+44 52 9467 3415,49,Gen X,W1 7VR,W1,2.5,Regular,Local,UK,4,2025-03-09,68821.0,Standard,Phone,True,,,125826.72,1.0
CUST-000168,Victoria  Patel,victoria.patel@yahoo.co.uk,+44 71 2097 2425,49,Gen X,SW3 5PR,SW3,0.8,High Potential,Local,UK,8,2024-04-25,88685.0,Standard,Post,True,Unsubscribed,,162475.16,2.0
CUST-000169,Henry T. Price,henry.price@btinternet.com,+44 76 6633 7732,46,Gen X,SW5 2OD,SW5,3.2,Regular,Local,UK,3,2024-05-27,53109.0,Standard,SMS,,,,42027.96,111.0
CUST-000170,Emma G. Scott,emma.scott@icloud.com,,20,Gen Z,SW7 6VZ,SW7,1.5,Regular,Local,UK,6,2025-05-18,66878.0,Bronze,Email,False,,VIP concierge requested,47970.87,71.0
CUST-000171,Victoria P. Mistry,victoria.mistry@yahoo.co.uk,+44 61 2462 4079,45,Gen X,SW7 6ZG,SW7,1.5,Regular,Local,UK,6,2025-12-27,107146.0,Standard,Post,True,,,59376.99,8.0
CUST-000172,Jasmine  Ford,jasmine198@hotmail.co.uk,+44 49 1828 6904,42,Millennial,SW1 4XU,SW1,1.2,VIP,Local,UK,20,2025-01-16,100346.0,Bronze,SMS,True,Opened,,92387.98,20.0
CUST-000173,Jade  Ryan,jade.ryan@yahoo.co.uk,+44 36 2480 5670,34,Millennial,W8 6XB,W8,2.0,At Risk,Local,UK,5,2025-11-24,82304.0,,,True,Opened,,24863.09,50.0
CUST-000174,Stacey Z. Brooks,stacey934@outlook.com,+44 20 4666 5135,25,Gen Z,W6 3GG,W6,5.2,Regular,Local,UK,1,2024-09-15,42994.0,Bronze,Post,False,Unsubscribed,,12686.65,272.0
CUST-000175,Charles  Lewis,charles.lewis@gmail.com,+44 73 7131 5631,47,Gen X,SW6 1OU,SW6,4.8,Regular,Local,UK,2,2025-11-02,53230.0,Gold,Post,False,Ignored,,129927.54000000001,3.0
CUST-000176,Mathew O. Palmer,mathew.palmer@gmail.com,+44 71 7620 6236,22,Gen Z,SW6 4ZH,SW6,4.8,High Potential,Local,UK,2,2025-08-20,39744.0,Gold,Post,False,Clicked,,7541.59,438.0
CUST-000177,Victoria Y. Walker,victoria.walker@yahoo.co.uk,+44 62 6873 9311,54,Gen X,W11 9KJ,W11,4.2,High Potential,Local,UK,3,2024-09-21,74030.0,Silver,Phone,False,,,12090.26,116.0
CUST-000178,Catherine  Richardson,catherine.richardson@gmail.com,+44 39 7889 6428,51,Gen X,SE1 4YG,SE1,5.5,Regular,Local,UK,1,2025-05-27,38330.0,Bronze,Email,True,Opened,,3779.89,171.0
CUST-000179,Charles Y. Stanley,charles.stanley@btinternet.com,+44 46 8496 3346,56,Gen X,SW3 3NF,SW3,0.8,Regular,Local,UK,8,2024-02-29,109603.0,Silver,SMS,True,,,59853.7,134.0
CUST-000180,Maureen  Carpenter,maureen.carpenter@gmail.com,+44 25 3120 8105,25,Gen Z,W1 3DG,W1,2.5,Regular,Local,UK,4,2024-01-15,79214.0,Standard,SMS,True,Ignored,Prefers morning appointments,30510.640000000003,53.0
CUST-000181,Elaine S. Wood,elaine.wood@outlook.com,+44 52 6015 3736,23,Gen Z,SW1 6XA,SW1,1.2,VIP,Local,UK,20,2025-03-20,110440.0,,,False,Ignored,Prefers morning appointments,44884.21,137.0
CUST-000182,William L. Green,william.green@btinternet.com,+44 28 4460 1359,48,Gen X,,SW7,1.5,At Risk,Local,UK,6,2025-08-31,65117.0,Silver,Email,False,Clicked,VIP concierge requested,152228.02000000002,51.0
CUST-000183,Elizabeth H. Chapman,elizabeth.chapman@btinternet.com,+44 64 3508 4366,46,Gen X,W8 7JP,W8,2.0,Regular,Local,UK,5,2025-03-04,88886.0,Gold,Email,False,Opened,,20189.1,257.0
CUST-000184,Phillip  Ford,,+44 69 5308 9571,26,Gen Z,SW5 2JO,SW5,3.2,At Risk,Local,UK,3,2024-12-04,65072.0,Bronze,Post,False,Unsubscribed,,11150.79,144.0
CUST-000185,Duncan P. Hughes,duncan.hughes@gmail.com,,28,Millennial,W1 8OO,W1,2.5,VIP,Local,UK,12,2024-02-21,103302.0,Gold,Phone,False,,,20343.73,142.0
CUST-000186,John N. Norton,john.norton@yahoo.co.uk,+44 74 1751 1158,34,Millennial,W11 6JO,W11,4.2,At Risk,Local,UK,3,2025-01-16,79716.0,Silver,SMS,False,Clicked,,20024.47,75.0
CUST-000187,James S. Harris,james.harris@gmail.com,+44 46 3732 2852,45,Gen X,SW3 7KH,SW3,0.8,VIP,Local,UK,24,2024-07-04,111412.0,Gold,Phone,False,Unsubscribed,,98603.27,12.0
CUST-000188,Henry H. Brown,henry.brown@yahoo.co.uk,+44 76 7738 8220,43,Gen X,W1 3JI,W1,2.5,Regular,Local,UK,4,2025-11-16,68596.0,,Post,,Opened,VIP concierge requested,54326.01,206.0
CUST-000189,Albert  Farmer,albert.farmer@icloud.com,+44 77 1894 1190,23,Gen Z,SW6 7QY,SW6,4.8,High Potential,Local,UK,2,2025-05-18,27177.0,Silver,SMS,True,,,26385.3,30.0
CUST-000190,Nicole Z. Hughes,nicole.hughes@hotmail.co.uk,+44 49 8277 8341,29,Millennial,W8 7KL,W8,2.0,At Risk,Local,UK,5,2025-02-26,58573.0,Standard,Email,True,,,117456.92000000001,1.0
CUST-000191,Geoffrey  Watts,geoffrey.watts@hotmail.co.uk,+44 61 8474 6584,32,Millennial,W11 5LC,W11,4.2,Regular,Local,UK,3,2025-04-08,45452.0,Gold,SMS,False,Ignored,,85958.55,33.0
CUST-000192,Stephen S. Burton,stephen.burton@icloud.com,+44 26 1750 3689,18,Gen Z,SW3 5OR,SW3,0.8,High Potential,Local,UK,8,2025-02-06,94185.0,Standard,,True,,,113624.59,69.0
CUST-000193,Victoria  Noble,victoria.noble@btinternet.com,+44 57 3018 8381,58,Gen X,N1 1AU,N1,6.8,Regular,Local,UK,2,2025-08-22,70898.0,Silver,Email,True,Unsubscribed,,42784.29,9.0
CUST-000194,Francis  Blake,francis.blake@gmail.com,+44 44 6273 9259,41,Millennial,SW3 3YE,SW3,0.8,Regular,Local,UK,8,2024-05-16,78402.0,Standard,Phone,False,Unsubscribed,,51130.65,41.0
CUST-000195,George P. Parkin,george.parkin@yahoo.co.uk,+44 60 4560 4291,75,Boomer,SW3 6JB,SW3,0.8,At Risk,Local,UK,8,2025-12-28,95888.0,Bronze,Phone,True,Ignored,,204106.88,121.0
CUST-000196,William M. Rogers,william.rogers@yahoo.co.uk,+44 71 1209 9564,47,Gen X,SW3 9FG,SW3,0.8,Regular,Local,UK,8,2024-05-29,92834.0,Standard,Email,True,Ignored,,88888.8,52.0
CUST-000197,Anne L. Fowler,anne834@yahoo.co.uk,+44 67 4675 7371,44,Gen X,SW3 8PV,SW3,0.8,Regular,Local,UK,8,2025-07-19,86848.0,Bronze,Email,False,Ignored,,73110.29,8.0
CUST-000198,Stanley A. Davies,stanley.davies@yahoo.co.uk,+44 58 4218 4170,41,Millennial,W8 6FY,W8,2.0,High Potential,Local,UK,5,2025-01-21,100559.0,Silver,Email,True,Clicked,,36898.990000000005,28.0
CUST-000199,Anne R. Brown,anne.brown@yahoo.co.uk,+44 29 1654 3518,59,Boomer,W8 1TX,W8,2.0,Regular,Local,UK,5,2025-12-25,46899.0,Gold,Post,False,,,154464.48,3.0
CUST-000200,Catherine A. Davis,catherine.davis@yahoo.co.uk,,48,Gen X,SW3 9GO,SW3,0.8,VIP,Local,UK,24,2025-07-28,91177.0,Silver,Post,True,Unsubscribed,,74707.95,9.0
CUST-000201,Elizabeth G. Fox,elizabeth.fox@gmail.com,+44 40 7248 2857,45,Gen X,W6 4IN,W6,5.2,Regular,Local,UK,1,2025-05-13,29101.0,Bronze,,False,Unsubscribed,,63297.04,143.0
CUST-000202,Victoria W. Giles,victoria.giles@btinternet.com,+44 54 1120 2072,50,Gen X,SW7 3AN,SW7,1.5,High Potential,Local,UK,6,2025-10-24,70409.0,Silver,SMS,True,Unsubscribed,,42412.36,27.0
CUST-000203,Edward H. Barnes,edward.barnes@gmail.com,,44,Gen X,SW5 1JF,SW5,3.2,VIP,Local,UK,10,2025-03-19,41064.0,Gold,Phone,False,Unsubscribed,,67295.56,165.0
CUST-000204,Frederick N. Foster,frederick.foster@gmail.com,+44 64 2189 6860,38,Millennial,SW3 2OM,SW3,0.8,High Potential,Local,UK,8,2025-01-25,102340.0,Gold,Post,False,Unsubscribed,,200257.25999999998,-1.0
CUST-000205,Rachel T. Jennings,rachel.jennings@hotmail.co.uk,+44 38 3360 5883,33,Millennial,SW5 7SE,SW5,3.2,Regular,Local,UK,3,2024-01-06,52377.0,Bronze,Email,True,,,17955.61,78.0
CUST-000206,Derek T. White,derek.white@gmail.com,+44 74 9397 3333,40,Millennial,NW3 6II,NW3,6.5,Regular,Local,UK,3,2025-07-16,89389.0,Silver,Post,True,Clicked,,10313.76,137.0
CUST-000207,Anne J. Edwards,anne.edwards@gmail.com,+44 62 4842 2639,43,Gen X,SW5 8YD,SW5,3.2,Regular,Local,UK,3,2025-12-11,53356.0,Gold,Post,False,Ignored,,22488.43,267.0
CUST-000208,Charlotte  Williams,charlotte.williams@gmail.com,+44 67 8145 5533,48,Gen X,SW3 6CS,SW3,0.8,High Potential,Local,UK,8,2025-05-13,76233.0,Silver,Post,False,Ignored,,157104.75,12.0
CUST-000209,Brenda O. Kennedy,brenda.kennedy@yahoo.co.uk,+44 66 2252 2235,30,Millennial,SW7 3FY,SW7,1.5,VIP,Local,UK,18,2025-07-10,69755.0,Gold,SMS,True,Ignored,Referred by friend,194167.53,29.0
CUST-000210,Catherine N. Green,catherine.green@btinternet.com,+44 25 7500 6961,54,Gen X,SW7 5WU,SW7,1.5,Regular,Local,UK,6,2025-08-02,60804.0,Silver,Phone,True,Opened,Prefers morning appointments,76871.75,16.0
CUST-000211,Rebecca Z. Fleming,rebecca780@icloud.com,+44 34 1701 4387,23,Gen Z,SW7 8BE,SW7,1.5,Regular,Local,UK,6,2024-04-15,73826.0,Bronze,SMS,True,Ignored,,17836.81,35.0
CUST-000212,Anne  Butler,anne.butler@gmail.com,+44 57 2275 9465,47,Gen X,W6 3NS,W6,5.2,Regular,Local,UK,1,2025-09-10,48535.0,Silver,Post,False,Unsubscribed,,10647.68,31.0
CUST-000213,William E. Bennett,william.bennett@btinternet.com,+44 43 2938 4773,61,Boomer,SW6 5WF,SW6,4.8,Regular,Local,UK,2,2024-06-14,62083.0,Bronze,SMS,False,,,24518.760000000002,50.0
CUST-000214,Emma V. Brown,emma.brown@gmail.com,+44 77 3406 1916,29,Millennial,SW1 3FE,SW1,1.2,High Potential,Local,UK,7,2024-03-28,89512.0,Silver,SMS,True,Ignored,,28845.16,8.0
CUST-000215,Jeffrey B. Wilson,jeffrey.wilson@icloud.com,+44 72 3979 9369,25,Gen Z,SW1 7GN,SW1,1.2,High Potential,Local,UK,7,2024-01-17,96277.0,Bronze,Email,False,,,85766.84999999999,5.0
CUST-000216,Martyn E. Newman,martyn.newman@yahoo.co.uk,+44 58 1639 9706,39,Millennial,W8 2AZ,W8,2.0,Regular,Local,UK,5,2025-06-18,85904.0,Gold,,True,Unsubscribed,,107699.47,37.0
CUST-000217,George D. Smith,george.smith@btinternet.com,+44 57 2600 7971,64,Boomer,SW3 8IJ,SW3,0.8,High Potential,Local,UK,8,2024-01-06,118557.0,Standard,Email,False,,,110326.4,19.0
CUST-000218,Lorraine R. Berry,lorraine.berry@gmail.com,+44 40 7698 6935,34,Millennial,SW5 7CD,SW5,3.2,High Potential,Local,UK,3,2025-11-27,70098.0,Standard,Post,False,Ignored,,18534.2,70.0
CUST-000219,Damien N. Begum,damien.begum@hotmail.co.uk,+44 39 6641 7522,40,Millennial,SW7 6LI,SW7,1.5,Regular,Local,UK,6,2025-06-04,84978.0,Gold,SMS,True,,,60530.22,-114.0
CUST-000220,Molly S. Pearson,molly.pearson@outlook.com,+44 20 2492 3381,26,Gen Z,W1 1LV,W1,2.5,Regular,Local,UK,4,2024-02-08,63023.0,Standard,,False,,,13127.88,246.0
CUST-000221,James N. Davies,james.davies@yahoo.co.uk,+44 60 9099 8192,51,Gen X,SW1 1CR,SW1,1.2,Regular,Local,UK,7,2025-01-03,61696.0,,Post,True,Clicked,,132996.66,31.0
CUST-000222,Catherine J. Johnson,catherine.johnson@gmail.com,+44 32 9482 1251,50,Gen X,SW7 6EN,SW7,1.5,VIP,Local,UK,18,2024-10-10,84772.0,Gold,Post,False,,,304087.41,76.0
CUST-000223,Patricia H. Anderson,patricia.anderson@yahoo.co.uk,+44 55 2185 9243,29,Millennial,W11 5SS,W11,4.2,Regular,Local,UK,3,2025-07-30,69830.0,Gold,Post,False,Unsubscribed,,58594.14,226.0
CUST-000224,Charlotte  Smith,charlotte.smith@gmail.com,+44 44 4610 4767,58,Gen X,W8 1PI,W8,2.0,Regular,Local,UK,5,2024-04-05,67452.0,Standard,Email,False,,,20790.79,49.0
CUST-000225,Charlotte A. Smith,charlotte.smith@btinternet.com,+44 31 4115 9175,44,Gen X,SW3 6ZH,SW3,0.8,High Potential,Local,UK,8,2024-06-08,121562.0,Silver,Post,True,Ignored,,209050.76,35.0
CUST-000226,Margaret E. Hill,margaret.hill@yahoo.co.uk,+44 22 8901 7081,44,Gen X,SW5 1YN,SW5,3.2,Regular,Local,UK,3,2024-02-25,49562.0,Standard,Post,False,Opened,,81696.84999999999,141.0
CUST-000227,Charles U. Moore,charles.moore@gmail.com,+44 53 8537 6171,43,Gen X,SW6 3VG,SW6,4.8,Regular,Local,UK,2,2024-07-10,28446.0,Gold,SMS,False,Ignored,,60515.92999999999,93.0
CUST-000228,William  Johnson,william.johnson@gmail.com,+44 68 7099 6981,44,Gen X,SW1 8AQ,SW1,1.2,High Potential,Local,UK,7,2024-08-29,97310.0,Bronze,Phone,True,Ignored,,44544.47,30.0
CUST-000229,Victoria D. Phillips,victoria.phillips@yahoo.co.uk,+44 77 9470 9748,49,Gen X,SW3 1XW,SW3,0.8,Regular,Local,UK,8,2024-09-17,104158.0,Standard,Email,True,,,36204.11,7.0
CUST-000230,William  Roberts,william.roberts@gmail.com,+44 42 1324 7746,46,Gen X,SW10 9WB,SW10,3.8,Regular,Local,UK,2,2025-04-02,54887.0,Silver,Phone,False,Unsubscribed,Referred by friend,55724.020000000004,257.0
CUST-000231,William R. Sims,william.sims@btinternet.com,+44 45 2168 2296,50,Gen X,SW1 6SJ,SW1,1.2,Regular,Local,UK,7,2025-03-31,91115.0,Silver,Post,False,,,95291.02,43.0
CUST-000232,Victoria  Taylor,victoria.taylor@hotmail.co.uk,+44 28 4844 5122,32,Millennial,SW3 7QL,SW3,0.8,Regular,Local,UK,8,2025-07-15,110797.0,Gold,SMS,True,Unsubscribed,,80245.04000000001,46.0
CUST-000233,Jack U. Shepherd,jack.shepherd@gmail.com,+44 44 6068 4757,35,Millennial,N1 3BH,N1,6.8,At Risk,Local,UK,2,2025-11-10,64222.0,Bronze,Phone,True,,,17799.86,18.0
CUST-000234,William K. Baxter,william.baxter@yahoo.co.uk,+44 64 9835 3900,47,Gen X,E14 9BJ,E14,8.2,Regular,Local,UK,2,2025-07-06,54259.0,Standard,SMS,False,Unsubscribed,,22611.95,15.0
CUST-000235,Roy H. Lloyd,roy.lloyd@yahoo.co.uk,+44 68 3233 6634,28,Millennial,,SW3,0.8,VIP,Local,UK,24,2025-03-16,102515.0,Gold,SMS,False,,,120903.6,29.0
CUST-000236,David  Black,david.black@hotmail.co.uk,+44 35 3675 7385,-32,Millennial,SW3 7HK,SW3,0.8,High Potential,Local,UK,8,2025-06-28,114168.0,Silver,SMS,False,,,274251.52,106.0
CUST-000237,Margaret I. Hill,margaret.hill@gmail.com,+44 59 9060 4076,49,Gen X,NW3 8QY,NW3,6.5,High Potential,Local,UK,3,2024-10-02,43054.0,Silver,,True,Ignored,,97398.18000000001,100.0
CUST-000238,Elizabeth S. Cartwright,elizabeth223@btinternet.com,+44 51 7084 8597,46,Gen X,SW6 6IH,SW6,4.8,Regular,Local,UK,2,2025-04-26,56245.0,Gold,Phone,False,,,20926.82,87.0
CUST-000239,Anne  Young,anne.young@btinternet.com,+44 35 1549 4263,53,Gen X,W1 4RP,W1,2.5,Regular,Local,UK,4,2025-10-06,75705.0,Gold,Phone,False,Opened,,33537.7,72.0
CUST-000240,Charles S. Davey,charles.davey@gmail.com,+44 75 4568 2850,50,Gen X,SW6 5SP,SW6,4.8,At Risk,Local,UK,2,2024-01-10,41748.0,Standard,Phone,True,Opened,Referred by friend,6084.3099999999995,110.0
CUST-000241,Catherine V. Chamberlain,catherine.chamberlain@btinternet.com,+44 79 1983 1979,56,Gen X,SW7 8IM,SW7,1.5,Regular,Local,UK,6,2025-07-25,86707.0,Silver,Email,True,,,117114.5,51.0
CUST-000242,Linda  Clark,linda.clark@icloud.com,+44 28 5107 1646,18,Gen Z,SW11 1BI,SW11,5.0,Regular,Local,UK,2,2025-04-24,29621.0,Standard,SMS,True,Ignored,,18743.69,180.0
CUST-000243,Jake  Howells,jake.howells@hotmail.co.uk,+44 36 9873 7014,32,Millennial,W11 9HV,W11,4.2,Regular,Local,UK,3,2024-11-24,55928.0,Standard,Email,False,Opened,,973.6099999999999,180.0
